published_date,published_platform,rating,helpful_votes,title,text,Hour,Day,Month,Year,Timezone,language,char_count,translated_text
2016-05-24 15:32:26+00:00,Mobile,5,1,Souvenir souvenir ,Il y a 25 ans j'ai eu la chance de passer une année à Harvard. Ce lieu est plein d'histoire et il se dégage quelque chose que l'on ne peut décrire. C est un endroit à voir si vous êtes sur Boston et allez faire un tour dans le centre de Cambridge. ,1,24,5,2016,UTC,fr,248,"25 years ago, I was lucky enough to spend a year at Harvard. This place is full of history and there's something about it that can't be described. It's a must-see if you're in Boston, and a must-see if you're in downtown Cambridge."
2016-05-18 14:05:48+00:00,Mobile,5,0,Curso,"Universidade fantastica e maravilhosa localizada 
Wifi gratis na rua
É praticamente uma cidade dentro de Boston
Bem arborizada e organizada
",2,18,5,2016,UTC,pt,140,"Fantastic university and wonderful location
Free wifi on the street
It's practically a city within Boston
Well wooded and organized
"
2016-05-18 07:39:23+00:00,Desktop,4,0,Ícone de conhecimento,"Os prédios de Harvard são bonitos e bem cuidados. O campus não é tão majestoso quanto de outras Universidades, mas a atmosfera e o frenético movimento dos estudantes a tornam muito especial ",2,18,5,2016,UTC,pt,190,"Harvard's buildings are beautiful and well-kept. The campus is not as majestic as that of other universities, but the atmosphere and the frenetic movement of the students make it very special"
2016-05-17 14:12:19+00:00,Desktop,5,2,Adriana y Julio visitaron BOSTON.,"El 13 de abril por la tarde y con un sol radiante, visitamos la Universidad de Harvard, llegamos en el Metro, linea roja, se desciende en la estación Harvard de la cual salimos por Church Street y encontramos una de las entradas ""Johnston Gate""  ante nuestros ojos se presenta un hermoso jardín rodeado de maravillosos edificios y al fondo el ""University Hall"" con su fachada blanca y a su costado izquierdo (según se ingresa) la famosa estatua de John HARVARD . Luego la tantas veces vista explanada donde se realizan las ceremonias de graduación. Visitamos también ""Widmer Library"" que es la biblioteca principal de Harvard, donada por la familia Widmer en honor a su hijo Harry Widmer , licenciado en Harvard y fallecido en el naufragio del Titanic. Otros lugares para observar son ""Memorial Church"" se encuentra en el centro del campus histórico (se rinde homenaje a los licenciados que murieron en las  guerras mundiales) y ""Memorial Hall"" se levantó en memoria de los graduados que lucharon por la Unión en la guerra civil. Al salir el paseo continua por Harvard Squar, ámbito  de los estudiantes de la Universidad.",1,17,5,2016,UTC,es,1121,"On April 13 in the afternoon and with a radiant sun, we visited Harvard University, we arrived in the Metro, red line, we got off at the Harvard station from which we left by Church Street and found one of the entrances ""Johnston Gate"" before our eyes is a beautiful garden surrounded by wonderful buildings and in the background the ""University Hall"" with its white facade and on the left side (as you enter) the famous statue of John HARVARD. Then the often seen esplanade where the graduation ceremonies are held. We also visited ""Widmer Library"" which is the main library of Harvard, donated by the Widmer family in honor of their son Harry Widmer, a Harvard graduate who died in the wreck of the Titanic. Other places to observe are ""Memorial Church"" is located in the center of the historic campus (it pays tribute to the graduates who died in the world wars) and ""Memorial Hall"" was erected in memory of the graduates who fought for the Union in the Civil War. Upon leaving the campus, the walk continues through Harvard Squar, the University's student area."
2016-05-17 05:56:40+00:00,Desktop,4,0,格式のある大学,"世界に名だたるハーバード大学がボストンにあるとのことで訪問。
歴史と格式を感じる落ち着いたたたずみ。
自分の子供が通うのであれば自慢できるのだが。。。",1,17,5,2016,UTC,ja,75,"I visited Boston because the world-renowned Harvard University is located in Boston.
The atmosphere was calm and relaxed, with a sense of history and prestige.
I would be proud if my own children attended there."
2016-05-13 09:08:44+00:00,Desktop,5,0,Uma gracinha,"Muito legal. Bem diferente das Universidades que já vi por ai. Um clima muito bom. As pessoas sentam no gramado para conversar ou fazer um lanche. O campus é lindo, os prédios baixinhos feitos de tijolinho dão um charme ao local.",4,13,5,2016,UTC,pt,229,"Very cool. Very different from the universities I've seen around. A very good atmosphere. People sit on the lawn to chat or have a snack. The campus is beautiful, the small brick buildings give the place a charm."
2016-05-11 00:45:00+00:00,Mobile,5,0,Cuna del saber,"El campus es impresionante, excelentes construcciones y muy buena distribución de los edificios y el parque que los rodea. Un lugar para visitar.",2,11,5,2016,UTC,es,145,"The campus is impressive, excellent constructions and very good distribution of the buildings and the surrounding park. A place to visit."
2016-05-09 04:47:21+00:00,Desktop,5,0,膜拜了下世界知名学府,波士顿的早晨真是好冷，膜拜了下哈佛，校园里有好多松鼠，因为太早都没怎么看到学生，校园很是美丽，如果能在这么美丽的校园学习真是人生一大幸事。摸了下雕像的脚，据说会变聪明哦，也许会从学渣变成学霸呢，咔咔~,0,9,5,2016,UTC,zh-cn,100,
2016-05-08 21:33:40+00:00,Mobile,5,0,Perfeita para passeio,"Harvard mundiamente conhecida por ser uma das melhores universidades do mundo e passear por seus jardins chega a ser emocionante 
Aos domingos pode - se encontrar algumas apresentacoes 
Tmbm existem tour especializados feito pelos estudantes ",6,8,5,2016,UTC,pt,242,"Harvard is known worldwide for being one of the best universities in the world and strolling through its gardens can be thrilling
On Sundays you can find some performances
There are also specialized student tours"
2016-05-08 17:16:32+00:00,Desktop,4,1,Imperdible,"La universidad de harvard esta ubicada en Cambridge, MA. Para llegar les recomiendo el subterraneo, la linea rija los dejara alli mismo. La ciudad de Cambridge merece ser recorrida y la universidad de Harvard es un must. Ver sus historicos edificios, pasar por la capillar, recorrer sus parques. Se supone que no se puede, pero si pueden ingresar a ver las clases o cualquier eduficio donde haya un resquisio, no se repriman, valdra la pena. Tambien justifica el tour, esta el gratuito, a la gorra, el que alumnos de Harvard y mas opciones disponibles en Harvard Square. Conocer una de las mejores universidades de USA es una evento en si mismo.",6,8,5,2016,UTC,es,645,"Harvard University is located in Cambridge, MA. To get there I recommend the subway, the rail line will drop you off right there. The city of Cambridge deserves to be visited and Harvard University is a must. See its historic buildings, go through the chapel, walk through its parks. You are not supposed to, but if you can get in to see the classrooms or any building where there is a resquisition, don't hold back, it will be worth it. It also justifies the tour, there is the free, capped, Harvard alumni and more options available in Harvard Square. Visiting one of the best universities in the USA is an event in itself."
2016-05-04 08:32:14+00:00,Desktop,5,0,Me encanto,"Disfrute mucho de este viaje , hicimos un city tour , y vi,os muchos lugares hermosos y encantadores , que ciudad más hermosa, definitivamente volvería, para realmente conocerla más.",2,4,5,2016,UTC,es,182,"I really enjoyed this trip, we did a city tour, and I saw many beautiful and charming places, what a beautiful city, I would definitely come back, to really get to know it more."
2016-05-02 19:51:03+00:00,Desktop,5,0,Vivi um sonho,"Estudei nesta universidade e senti como estar em um filme todo o tempo, o lugar é lindo demais. Voltarei em breve para continuar os estudos e já sinto aquele cheiro único que só existe neste lugar.",0,2,5,2016,UTC,pt,197,"I studied at this university and I felt like I was in a movie all the time, the place is so beautiful. I'll be back soon to continue my studies and I can already smell that unique smell that only exists in this place."
2016-04-30 21:10:26+00:00,Mobile,4,2,"De pelicula, conviene el tour","Acceso público a pocas cuadras del subte desde el centro de Boston. Son 20 mins de viaje, al bajar esta lleno de locales de comidas, tiendas y el campus.
Se puede recorrer por su cuenta, pero conviene tomar alguno de los tours que se ofrecen en la puerta, es todo a pie y hay que calcular al menos 3 horas de paseo.",5,30,4,2016,UTC,es,315,"Public access to the subway a few blocks from downtown Boston. It is a 20 minute ride, and when you get off the subway it is full of food stores, stores and the campus.
You can walk around on your own, but it is advisable to take one of the tours offered at the door, it is all on foot and you have to calculate at least 3 hours of walking."
2016-04-29 13:02:01+00:00,Mobile,3,0,Gigantische campus,Harvard is een gigantische campus die een dorpje op zichzelf lijkt. De campus bestaat uit verschillende gebouwen uit een verschillende stijl. De gebouwen zijn van elkaar gescheiden door parkjes en wandelpaden. ,4,29,4,2016,UTC,nl,210,Harvard is a giant campus that seems like a village unto itself. The campus consists of several buildings of a different style. The buildings are separated by parks and walkways.
2016-04-26 14:13:26+00:00,Desktop,5,0,Bela arquitetura e um passeio no campus,"Bem que eu gostaria de estudar la mas fui só visitar o campus. Os predios são muito bonitos, eu que gosto de arquitetura, fiquei um bom tempo admirando-os. Há um espaço no centro onde food trucks se reunem e servem comida. Experimente! Muito bom!",1,26,4,2016,UTC,pt,246,"I would have liked to study there, but I only visited the campus. The buildings are very beautiful, and I like architecture, so I spent a long time admiring them. There's an area in the center where food trucks gather and serve food. Try it! Very good!"
2016-04-24 21:03:38+00:00,Desktop,5,0,Maravilloso,"La universidad de Harvard,una de las mas de 50 universidades de Boston,resume todo lo que uno podria soñar como centro de estudio.",6,24,4,2016,UTC,es,130,"Harvard University, one of more than 50 universities in Boston, sums up everything one could dream of as a center of study."
2016-04-24 07:36:08+00:00,Desktop,4,0,bellissima università,"e' una struttura ampia, che contiene diversi edifici, aule, biblioteca e quant'altro. Belli anche gli spazi verdi interni che prensentano nell'insieme una bella cornice della struttura. 
",6,24,4,2016,UTC,it,187,"is a large facility, containing several buildings, classrooms, library and whatnot. Also beautiful are the interior green spaces, which prensent in the whole a beautiful setting of the facility.
"
2016-04-21 14:43:00+00:00,Desktop,4,0,visita interesante,"lugar casi diría que obligado de ver si visitas la ciudad de Boston.Nosotros por varias razones no pudimos coger una visita guiada,que creo que hacen los mismos estudiantes, pero si que nos dimos una buena caminata por sus jardines y edificios",3,21,4,2016,UTC,es,243,"For various reasons we were not able to take a guided tour, which I believe is done by the students themselves, but we did have a good walk through the gardens and buildings."
2016-04-19 21:54:52+00:00,Desktop,3,1,ハーバード大学,ハーバード大学は8人の大統領や100人以上のノーベル賞受賞者を輩出しているアメリカ初の大学です。合衆国東部の名門私立大学8校からなるアイビーリーグを構成する1校でもあります。因みにアイビーリーグとは、以下の大学を指します。ハーバード大学、イェール大学、プリンストン大学、ペンシルベニア大学、ダートマス大学、ブラウン大学、コーネル大学、コロンビア大学です。,1,19,4,2016,UTC,ja,177,"Harvard University is the first American university to have produced eight presidents and more than 100 Nobel Prize winners. It is also one of the eight prestigious private universities in the eastern United States that make up the Ivy League. In case you are wondering, the Ivy League refers to the following universities. Harvard University, Yale University, Princeton University, University of Pennsylvania, Dartmouth College, Brown University, Cornell University, and Columbia University."
2016-04-17 16:14:53+00:00,Desktop,4,4,visite au coeur de la matiére grise.....,"visite de l'université de Harvard par l'intermédiaire du site officiel de l'université.visite gratuite,réalisée par un étudiant, des explications sur le fonctionnement des études,quelques monuments... le tout en 1 heure.dommage qu on ne pénètre pas dans les batiments, la visite est interressante mais reste superficielle.a faire malgré tout.",6,17,4,2016,UTC,fr,342,"visit to Harvard university via the university's official website.free visit, conducted by a student, explanations on how studies work, a few monuments... all in 1 hour.too bad we didn't go inside the buildings, the visit was interesting but superficial.worth doing in spite of everything."
2016-04-17 03:54:14+00:00,Mobile,5,0,Harvard'ı ziyaret,Hafif soğuk bahar gününde metro ile 15 dakikada ulaştık. The Coop'tan alışveriş yaptık. Taksi ile de çok uzak değil ama Uber'i kullanmanızı tavsiye ederim. Universitenin dışında güzel kafeler de var.,6,17,4,2016,UTC,tr,199,We took the metro in 15 minutes on a slightly cold spring day and shopped at The Coop. It is not too far by taxi but I recommend using Uber. There are also nice cafes outside the university.
2016-04-14 07:16:34+00:00,Desktop,5,0,Zajrzyjcie do Harvard Art Museums,"Na kampusie uniwersyteckim piękne i bogate muzeum - godne polecenia. Niedawna przebudowa projektu Renzo Piano bardzo czysta, przemyślana. ",3,14,4,2016,UTC,pl,138,"On the university campus a beautiful and rich museum - highly recommended. Recent remodeling designed by Renzo Piano very clean, thoughtful."
2016-04-14 02:22:40+00:00,Desktop,5,0,Лучшие знания,"Не поленитесь - найдите возможность экскурсии по Гарварду, лучше, если это будет кто-то из опытных преподавателей кому открыты двери, например, в закрытый Гарвардский клуб или лаборатории и кто знает историю и может ее вкусно рассказать. Если нет, на здания и комплекс в целом тоже интересно посмотреть - на статую Джона Гарварда - одну их 3-х лже-фактов о Гарварде, которую лучше не трогать))) или на кроликов и белок, которые охотно придут знакомиться с вами. Проникнитесь духом великого заведения, которое процветает благодаря частным пожертвованиям.",3,14,4,2016,UTC,ru,553,"Don't be lazy - find an opportunity for a tour of Harvard, it is better if it will be someone from the experienced faculty to whom the doors are open, for example, to the closed Harvard club or laboratories and who knows the history and can tell it deliciously. If not, the buildings and the complex as a whole are also interesting to look at - at the statue of John Harvard - one of the 3 false facts about Harvard, which is better not to touch)))) or at the rabbits and squirrels who will willingly come to meet you. Get into the spirit of a great institution that thrives on private donations."
2016-04-11 10:08:01+00:00,Desktop,5,0,광장을 거닐어도 기분이 좋은 곳,하버드 광장을 구경하고 COOP 에 들러 기념품도 구입하고 교내 투어도 해보기를 추천합니다.,0,11,4,2016,UTC,ko,51,"We recommend walking around Harvard Square, stopping by the COOP to pick up some souvenirs, and taking a tour of the campus."
2016-04-10 17:05:30+00:00,Desktop,5,1,Hermoso paseo!,"Preciosa la arquitectura. Es mas grande de lo que imaginaba, superó mis expectativas. Lugar ideal para amantes de la fotografía. De fácil acceso en subte. Medio día alcanza bien aunque también vale la pena una visita a los alrededores de la universidad, hay lindas tiendas y el ambiente en general es elegante y muy bonito para recorrer así que una excursión de día completo esta ok. Encontré el aula de legalmente rubia!",6,10,4,2016,UTC,es,421,"Beautiful architecture. It is bigger than I imagined, it exceeded my expectations. Ideal place for photography lovers. Easy access by subway. Half a day is good enough but it is also worth a visit to the surroundings of the university, there are nice stores and the overall atmosphere is elegant and very nice to walk around so a full day trip is ok. I found the legally blonde classroom!"
2016-04-09 23:06:10+00:00,Desktop,5,4,A RECOIMMANDER,"Allez au Harvard information center à partir de 9h du matin pour y récupérer un billet (gratuit) pour la prochaine visite (commence à 10h mais il vaut mieux y être 1h avant l'heure que vous souhaitez sinon vous serez sur des tours plus tard (un toutes les 1/2 environ). Le tour est fait par des étudiants de Harvard, celui que l'on a eu était excellent. Gratuit, laisser un pourboire si vous êtes satisfaits. Dunster street",5,9,4,2016,UTC,fr,423,"Go to the Harvard Information Center from 9am to pick up a (free) ticket for the next tour (starts at 10am but you'd better be there 1 hour before the time you want or you'll be on later tours (one every 1/2 hour or so). The tour is given by Harvard students, and the one we had was excellent. Free, leave a tip if you're satisfied. Dunster street"
2016-04-09 19:56:02+00:00,Desktop,5,0,Interessante,Muito interessante conhecer o campus de uma das mais famosas universidades do mundo. Passeio agradável que pode ser feito com crianças.,5,9,4,2016,UTC,pt,135,Very interesting to see the campus of one of the most famous universities in the world. A pleasant tour that can be done with children.
2016-04-09 11:36:00+00:00,Desktop,5,2,Gigantisch complex van gebouwen,"Als je Boston zegt, zeg je Harvard. Alleen al op de belangrijkste compound van Harvard staan zoveel gebouwen, dat je hier geruime tijd kunt verblijven.Zo tref je hier naast een enorme bibliotheek ook een kerkje aan. Op het terrein woont ook een aantal van de studenten .Ook buiten de campus zijn er veel schitterende gebouwen, die direct verband houden met Harvard zoals het Sanders theater met de Memorial Hall.",5,9,4,2016,UTC,nl,412,"When you say Boston, you say Harvard. On Harvard's main compound alone, there are so many buildings that you can spend quite some time here.For example, in addition to a huge library, you will also find a little church. On the compound also live some of the students .Also off campus there are many magnificent buildings, directly related to Harvard such as the Sanders theater with the Memorial Hall."
2016-04-08 12:53:52+00:00,Desktop,5,0,Gehört irgendwie dazu,"Über den Ruf dieser Universität braucht man hier nicht schreiben - jeder kennt sie. Ob sie wirklich so toll ist, können vermutlich nur die wenigsten bewerten.

Der Campus ist sauber, schön und auf alle Fälle mal einen Besuch wert. Da fühlt man sich gleich wie in amerikanischen Filmen.
Auf keinen Fall die Staute vergessen, die am Campus steht!
Im Umfeld gibt es viele gute Lokale.",4,8,4,2016,UTC,de,381,"There is no need to write about the reputation of this university here - everyone knows it. Whether it is really that great is probably something only very few people can judge.

The campus is clean, beautiful and definitely worth a visit. It makes you feel like you're in an American movie.
Don't forget the traffic jam on campus!
There are many good restaurants in the surrounding area."
2016-04-06 20:25:20+00:00,Desktop,5,0,Otima experiencia,Adorei a sensação de estar em Harvard. è imenso lindo e organizado. Só se informe para quando a universidade estará aberta. Não lembro o porque mas quando fui estava fechada,2,6,4,2016,UTC,pt,173,"I loved the feeling of being at Harvard. It's so beautiful and organized. Just make sure you know when the university is open. I can't remember why, but when I went it was closed"
2016-04-03 10:25:38+00:00,Mobile,4,0,Agradable paseo,"Transitar por la universidad es un paseo muy agradable en toda época del año. Ahora se observan muchas ardillas trepando por los árboles , estudiantes conversando en diferentes idiomas y muchos turistas tomando fotografías . ",6,3,4,2016,UTC,es,225,"Walking through the university is a very pleasant walk at any time of the year. Now there are many squirrels climbing trees, students conversing in different languages and many tourists taking pictures."
2016-03-30 17:28:27+00:00,Mobile,4,0,Adorei!,"Os prédios são lindos, tudo muito limpo e organizado, mas não são próximos, então é bom se organizar para conhecer tudo o que quer, se não estiver hospedado nas proximidades. ",2,30,3,2016,UTC,pt,175,"The buildings are beautiful, everything very clean and organized, but they are not close together, so it's good to organize yourself to see everything you want to if you're not staying nearby."
2016-03-29 16:34:10+00:00,Desktop,5,0,Muito legal,"Essa visita foi muuuito legal! Apenas se informe antes quais sao seus locais de interesse e onde eles estao localizados, pois é tudo muito grande e nao tem muita sinalização.",1,29,3,2016,UTC,pt,174,"This visit was very cool! Just be sure to find out beforehand what your places of interest are and where they are located, because it's all very big and there aren't many signs."
2016-03-28 10:31:49+00:00,Desktop,4,0,una mistica que se trasmite,"al llegar a esta hermosa universidad y al ver la diversidad de personas de todo el mundo estudiando por todos lados te da ganas de empezar de nuevo, ideal para una visita a una de las mejores universidades ",0,28,3,2016,UTC,es,206,"arriving at this beautiful university and seeing the diversity of people from all over the world studying all over the place makes you want to start all over again, ideal for a visit to one of the best universities in the world."
2016-03-28 03:15:12+00:00,Desktop,4,0,哈佛最著名的三大谎言,"一出红线地铁哈佛广场站，我们就站在了一条街道旁，四周有各类车辆穿行，还有餐馆和商店。我拦下一位学生模样的年轻人，问哈佛大学怎么走。他回答：“This is Harvard，Harvard is not a building,Harvard is everywhere.”原来，哈佛大学是没有围墙的，大学和社会是相通的，不过附近的其他设施基本都跟哈佛有关。当然，最后这位同学还是给了有用的建议：“我知道很多人经常会到马路对过那里参观”。于是，我们穿过马路，经过一个不起眼的小拱门，进入了大学模样的地方。四周红墙白瓦，典型的哈佛风格。
我们来到约翰·哈佛的铜像前合影，他左脚的靴子因为经常被摸而油光锃亮。据说多摸这只脚就可以考上哈佛，这个雕塑也被称为“三谎言”雕塑。因为铜像基座上刻着如下文字：“约翰·哈佛，创立者，1638。”就这三行字，却构成了哈佛最著名的三大谎言。第一，这个雕塑并不是哈佛本人而是哈佛大学的一名叫做谢尔曼·霍尔的学生；第二，哈佛本人并非哈佛大学的创建者，而是一位在临终前将自己的一半遗产和所有图书捐给哈佛大学的牧师；第三，哈佛大学成立于1636年而不是1638年。之后又在周边逛了逛，各个学科的学院散落在不同的地点。由于天气寒冷，学生们都步履匆匆，只有参观者兴致盎然，摆拍不断。",0,28,3,2016,UTC,zh-cn,548,
2016-03-27 19:15:58+00:00,Desktop,5,2,excelente!!!,"No se pierdan la visita a la Universidad de Harvard . No hace falta pagar el tour, nosotros habiamos pagado en la direccion de turismo el tour guiado pero por problkemas de transito perdimos el turno. Inmediatamente nos acercamos a un grupo que estaba recorriendo y era un tour GRATUITO que dan los mismos estudiantes, no se como sera el tour pago , pero este fue interesantisimo , nos conto todos los detalles y pormenores que viven los estudiantes dentro de la universidad .Increible la historia de la Biblioteca . Podria escribir un monton pero voy a dejar la curiosidad sembrada para que vayan. Los estudiantes esperan a diario a los grupos en la salida del subte . ahi mismo hay mapas gratuitos con toda la guia de la Universidad y de la ciudad. No se lo pierdan!!!!",6,27,3,2016,UTC,es,771,"Don't miss the visit to Harvard University. There is no need to pay for the tour, we had paid for the guided tour at the tourism office but due to traffic problems we missed our turn. We immediately approached a group that was touring and it was a FREE tour given by the students themselves, I don't know how the paid tour will be, but this was very interesting, they told us all the details and details that the students live inside the university, incredible the history of the Library. I could write a lot but I will leave the curiosity sown for you to go. The students wait daily for the groups at the exit of the subway. There are free maps with all the guide of the University and the city. Don't miss it!!!!"
2016-03-26 12:54:03+00:00,Desktop,5,0,Berço de mentes brilhantes,"Passeio agradável, com muita área verde, esquilos e prédios históricos. Sensação de estar dentro de um filme, e imaginar que as mentes mais brilhantes do mundo passaram por aqui.",5,26,3,2016,UTC,pt,178,"A pleasant walk, with lots of greenery, squirrels and historic buildings. You feel like you're in a movie and imagine that the world's most brilliant minds have passed through here."
2016-03-25 23:28:31+00:00,Mobile,4,0,Berço de cultura ,"Espetacular o campo da Universidade de Harvard , belos jardins , e prédios magníficos . Ótima biblioteca e museus .Grandiosa . Muitos Presidentes Americanos lá estudaram . ",4,25,3,2016,UTC,pt,172,"The grounds of Harvard University are spectacular, with beautiful gardens and magnificent buildings. Great library and museums. Great. Many American Presidents studied there."
2016-03-25 16:13:15+00:00,Desktop,4,0,Linda universidad,"Vale la pena caminar un rato por la universidad, tiene edificios y parques muy lindos. Se pueden pedir mapas en Harvard Square para saber que ver que recorrer.",4,25,3,2016,UTC,es,159,"It is worth walking around the university for a while, it has beautiful buildings and parks. You can ask for maps in Harvard Square to know what to see and where to go."
2016-03-25 16:01:54+00:00,Desktop,5,0,Maravilhosa,"A universidade é aberta ao público, sendo que você também pode pagar um tour mais profissional para conhecer o local. O espaço é amplo e sempre há famílias nos finais de semana aproveitando o descanso com seus filhos.",4,25,3,2016,UTC,pt,217,"The university is open to the public, but you can also pay for a more professional tour to get to know the place. There's plenty of space and there are always families there at weekends enjoying a break with their children."
2016-03-25 10:25:15+00:00,Desktop,5,0,Hvem kan dra til Boston uten å oppleve Harvard Universety,Hvem kan dra til Boston uten å oppleve sagnomsuste Harvard Universety? Flott historisk område man bør bruke tid på.,4,25,3,2016,UTC,no,115,
2016-03-18 22:46:59+00:00,Mobile,4,0,Университет,Всемирноизвестный Гарвардский университет Если хотите посмотреть Своими глазами едьте и не думайте на территории имеется несколько музеев естествознания сионизма,4,18,3,2016,UTC,ru,161,The world-famous Harvard University If you want to see with your own eyes go and do not think on the territory there are several museums of natural history of Zionism.
2016-03-16 20:23:02+00:00,Desktop,4,0,como en las peliculas,"Lo primero que puedo decir es que Hardard University es tal cual se ve en las películas. Tuve la oportunidad de recorrer todos sus recovecos, plazas, espacios públicos, capillas, edificios emblemáticos renombrados y concluyo que es un espacio mágico, que hace que uno no tenga ganas de irse de aca. Sentarse en un banco y ver la gente pasar no tiene precio. Algo imperdible que no puede dejar de visitarse en Boston!",2,16,3,2016,UTC,es,416,"The first thing I can say is that Hardard University is just as it looks in the movies. I had the opportunity to walk through all its nooks and crannies, squares, public spaces, chapels, renowned landmark buildings and I conclude that it is a magical place, which makes you not want to leave here. Sitting on a bench and watching the people go by is priceless. An absolute must-see in Boston!"
2016-03-15 12:44:57+00:00,Mobile,5,0,Sinta-se num filme,Não há mto o que fazer em Harvard além de encontrar o John Harvard e tirar algumas fotos no jardim com os tradicionais e famosos prédios de tijolinhos atras. Mas TEM que ir! Tem um clima mto bacana! Se tiver sorte de estar aqui nas épocas mais quentes e ensolaradas pode ainda curtir o jardim para uma leitura despreocupada!,1,15,3,2016,UTC,pt,324,"There's not much to do at Harvard apart from meeting John Harvard and taking some photos in the garden with the traditional and famous brick buildings behind. But you MUST go! It's got a great atmosphere! If you're lucky enough to be here in the warmer, sunnier seasons, you can even enjoy the garden for a leisurely read!"
2016-03-14 21:29:24+00:00,Desktop,5,0,Un imperdible en Boston,"Sin duda Harvard es un lugar que no puedes dejar de visitar en Boston, fué una experiencia maravillosa recorrer sus calles sintiendo el ambiente universitario, lo recomiendo absolutamente, puedes llegar caminando o en metro.",0,14,3,2016,UTC,es,224,"Undoubtedly Harvard is a place you can not miss in Boston, it was a wonderful experience to walk through its streets feeling the university atmosphere, I absolutely recommend it, you can walk or take the subway."
2016-03-13 16:20:21+00:00,Mobile,5,0,Storica istituzione ,Vale la pena visitare i giardini calpestati da innumerevoli studenti pieni di ansie e gioie per il loro futuro! Probabilmente anche da qualche premio Nobel! Ambiente da campus universitario americano! In una delle piazzette del Campus c'è la famosa statua di sir Harvard con un piede più lucido perché accarezzato dagli studenti e dai visitatori.,6,13,3,2016,UTC,it,346,It is worth visiting the gardens trodden by countless students full of anxieties and joys for their future! Probably even by some Nobel laureates! American university campus environment! In one of the small squares of the campus is the famous statue of Sir Harvard with a shinier foot because it is stroked by students and visitors.
2016-03-13 15:32:23+00:00,Desktop,4,2,Distinto,"Nos metimos en la Universidad y la recorrimos todo lo que nos dejaron, obviamente algunos lugares eran solo permitidos a estudiantes.",6,13,3,2016,UTC,es,133,"We got into the University and walked around as much as they would let us, obviously some places were only allowed to students."
2016-03-12 18:16:50+00:00,Desktop,5,0,Melhor faculdade do mundo,"Amei o campus da faculdade, apesar de não termos acesso a varios lugares, como o refeitorio e a biblioteca que são fechado penas para alunos. Vale muito apena conhecer",5,12,3,2016,UTC,pt,167,"I loved the campus, although we didn't have access to many places, such as the cafeteria and the library, which are closed to students only. It's really worth a visit"
2016-03-12 12:03:30+00:00,Desktop,4,0,Da vedere,"Ne vale la pena già solo per vedere i parchi dell'università, sono enormi, pieni di scoiattoli che corrono qua e là sugli alberi. Il tour che abbiamo fatto noi si ha permesso anche di entrare all'interno di alcuni edifici e di ascoltare la storia dell'università. D'obbligo per i maturandi toccare il piede della statua seduta al centro di uno dei parchi!",5,12,3,2016,UTC,it,355,"It is worth it just to see the university parks alone; they are huge, full of squirrels running here and there in the trees. The tour we took also allowed ourselves to go inside some of the buildings and hear about the history of the university. A must for mature students to touch the foot of the statue sitting in the middle of one of the parks!"
2016-03-09 17:50:32+00:00,Desktop,4,1,La mejor del mundo,"A sólo 10 minutos de Boston, viajando en el metro,  vale la pena visitar el campus y tratar de curiosear sus instalaciones y, en tiempo de clases, ser testigos de las actividades estudiantiles. Sus edificios son icónicos y en su vecindad  se encuentran numerosas tiendas que venden indumentaria alegórica. La mas surtida es la Harvard Cooperative Society (The Coop) situada exactamente frente a Harvard Square,",2,9,3,2016,UTC,es,410,"Only 10 minutes away from Boston, traveling by subway, it is worth visiting the campus and trying to browse its facilities and, during class time, witnessing student activities. Its buildings are iconic and in the vicinity are numerous stores selling allegorical clothing. The most well-stocked is the Harvard Cooperative Society (The Coop) located right in front of Harvard Square,"
2016-03-06 04:32:08+00:00,Desktop,3,1,土日に行きました,朝9時ごろに行ったので、ジョン・ハーバード像の周りには1組しか観光客がおらず、しっかりと触ることができました。11時くらいに通りかかると人だかりができて混雑していました。,6,6,3,2016,UTC,ja,85,"I went around 9:00 a.m., so there was only one group of tourists around the John Harvard statue and I was able to touch it well; when I walked by around 11:00 a.m., the place was crowded with people."
2016-03-03 00:50:09+00:00,Mobile,3,0,拍照景点,去波士顿玩的人一定会去的景点，游客太多所以意思就不大了，但是如果不去看看又多少有点遗憾，有点鸡肋。各学院之间距离不是很近，如果走路的话还是有点辛苦的。,3,3,3,2016,UTC,zh-cn,75,
2016-03-02 13:47:13+00:00,Desktop,5,2,Würde auch gerne dort studieren ;),"Harvard ist noch eine Spur besser, als man es sich vorstellt. Wir nahmen eine von Studenten gemachte Führung  - diese würde ich nur empfehlen, einfach so durchschlendern ist es das schöne, historische Plätzchen einfach nicht wert. Wirklich interessant, was die Studenten so zu erzählen haben, natürlich wären ein paar Englisch- Kenntnisse von vorteil, aber ich denke, die sprechen verschiedene Sprachen- unsere sprach auch sehr gut französisch.",2,2,3,2016,UTC,de,444,"Harvard is even better than you might imagine. We took a guided tour given by students - I would highly recommend this, just strolling through this beautiful, historic place is simply not worth it. Really interesting what the students have to say, of course a little knowledge of English would be an advantage, but I think they speak different languages - ours also spoke very good French."
