published_date,published_platform,rating,helpful_votes,title,text,Hour,Day,Month,Year,Timezone,language,char_count,translated_text,contains_emoji,title_contains_emoji,no_emoji_text,clean_text
2014-05-23 08:12:21+00:00,Desktop,5,1,Muito legal!,"A universidade é gigantesca, os prédios são lindos! Vale a pena pegar um mapa para ajudar na localização dos prédios! Uma atração imperdível em Boston.",4,23,5,2014,UTC,pt,151,"The university is huge, the buildings are beautiful! It's worth getting a map to help you locate the buildings! An unmissable attraction in Boston.",False,False,"The university is huge, the buildings are beautiful! It's worth getting a map to help you locate the buildings! An unmissable attraction in Boston.","The university huge, buildings beautiful! It's worth getting map help locate buildings! An unmissable attraction Boston."
2014-05-19 17:57:44+00:00,Desktop,5,1,visite guidée à faire,La visite guidée est faite par les étudiants ( toutes les heures de 1à à 15h). Les anecdotes ne manquent pas!,0,19,5,2014,UTC,fr,109,Guided tours are given by students (every hour from 1 to 3pm). There's no shortage of anecdotes!,False,False,Guided tours are given by students (every hour from 1 to 3pm). There's no shortage of anecdotes!,Guided tours given students( every hour 1 3pm). There's shortage anecdotes!
2014-05-18 12:41:25+00:00,Desktop,5,0,Tradicao,"Visite o famoso jardim dq universidade, faca um tour guiado, em ingles, gratis, se increva no site da faculdade pra visitar a biblioteca, eh demais.",6,18,5,2014,UTC,pt,148,"Visit the famous university garden, take a guided tour, in English, for free, sign up on the university website to visit the library, it's amazing.",False,False,"Visit the famous university garden, take a guided tour, in English, for free, sign up on the university website to visit the library, it's amazing.","Visit famous university garden, take guided tour, English, free, sign university website visit library,'s amazing."
2014-05-10 14:41:08+00:00,Desktop,5,1,Num filme em Harvard,Viver um momento da história de Harvard vale muito a pena. Visite os cafés e o campus dessa Universidade tradicional e respeitada. Só apreciar o local já vai ser um momento marcante da sua viagem. ,5,10,5,2014,UTC,pt,197,Living a moment in Harvard's history is very worthwhile. Visit the cafés and the campus of this traditional and respected university. Just enjoying the place will be a highlight of your trip.,False,False,Living a moment in Harvard's history is very worthwhile. Visit the cafés and the campus of this traditional and respected university. Just enjoying the place will be a highlight of your trip.,Living moment Harvard's history worthwhile. Visit cafés campus traditional respected university. Just enjoying place highlight trip.
2014-05-06 09:46:24+00:00,Desktop,4,4,Dove nascono i cervelli,"L'impressione - varcando la soglia di Harvard (non il cancello centrale, ma quelli laterali più piccoli e poi vi spiego il perchè) - ci si sente piccoli, non tanto per l'entrata in sè quanto prendere coscienza che i più grandi intellettuali, statisti, politici, scienziati, etc. del mondo hanno frequentato questo luogo.  E' bello vedere tanti ragazzi di diverse nazionalità passeggiare nei giardini, oppure leggere, studiare, seduti nei prati o ai tavolini delle piazzette interne al campus, dà un'idea di ""mondo pulito"" ed è ciò di cui si ha bisogno.
La visita gratuita offerta dagli studenti ai visitatori trasmette la gioia del sapere e una tappa nei negozi di souvenir è indispensabile : almeno un articolo tra magliette, sciarpe, cappellini, felpe, biro, tazze, portachiavi, etc.etc. con il marchio della prestigiosa università bisogna davvero portarselo a casa.  La spiegazione dell'entrata dai cancelli laterali  ??  Il cancello grande, importante, si sorpassa solo in uscita, ormai laureati ad Harvard.  E' pura scaramanzia ma viene osservata da tutti ...",1,6,5,2014,UTC,it,1064,"The impression - crossing the threshold of Harvard (not the central gate, but the smaller side ones and then I will explain why) - one feels small, not so much because of the entrance itself as becoming aware that the world's greatest intellectuals, statesmen, politicians, scientists, etc. have frequented this place.  It is nice to see so many young people of different nationalities strolling in the gardens, or reading, studying, sitting on the lawns or at the small tables in the small squares inside the campus, it gives an idea of a ""clean world"" and that is what one needs.
The free tour offered by the students to the visitors conveys the joy of knowledge and a stop in the souvenir stores is indispensable : at least one item among T-shirts, scarves, caps, sweatshirts, ballpoint pen, mugs, key chains, etc.etc. with the trademark of the prestigious university you really have to take home.  The explanation of the entrance from the side gates ?  The big, important gate is passed only on the way out, now a Harvard graduate.  It is pure superstition but is observed by everyone ...",False,False,"The impression - crossing the threshold of Harvard (not the central gate, but the smaller side ones and then I will explain why) - one feels small, not so much because of the entrance itself as becoming aware that the world's greatest intellectuals, statesmen, politicians, scientists, etc. have frequented this place.  It is nice to see so many young people of different nationalities strolling in the gardens, or reading, studying, sitting on the lawns or at the small tables in the small squares inside the campus, it gives an idea of a ""clean world"" and that is what one needs.
The free tour offered by the students to the visitors conveys the joy of knowledge and a stop in the souvenir stores is indispensable : at least one item among T-shirts, scarves, caps, sweatshirts, ballpoint pen, mugs, key chains, etc.etc. with the trademark of the prestigious university you really have to take home.  The explanation of the entrance from the side gates ?  The big, important gate is passed only on the way out, now a Harvard graduate.  It is pure superstition but is observed by everyone ...","The impression- crossing threshold Harvard( central gate, smaller side ones I explain)- one feels small, much entrance becoming aware world's greatest intellectuals, statesmen, politicians, scientists, etc. frequented place. It nice see many young people different nationalities strolling gardens, reading, studying, sitting lawns small tables small squares inside campus, gives idea`` clean world'' one needs. The free tour offered students visitors conveys joy knowledge stop souvenir stores indispensable: least one item among T-shirts, scarves, caps, sweatshirts, ballpoint pen, mugs, key chains, etc.etc. trademark prestigious university really take home. The explanation entrance side gates? The big, important gate passed way, Harvard graduate. It pure superstition observed everyone..."
2014-05-04 12:27:36+00:00,Desktop,5,1,Incrível!!!,"Melhor que visitar a Harvard University é poder participar de seus eventos e seu cotidiano. Adoro aquele ambiente, as pessoas estudando, aprendendo, trocando conhecimento. É um lugar que chega a ser mágico. Um tour pelos prédios antigos e novas construções é bem legal, afinal trata-se da melhor universidade do mundo!",6,4,5,2014,UTC,pt,318,"Better than visiting Harvard University is being able to take part in its events and daily life. I love that atmosphere, the people studying, learning and exchanging knowledge. It's a magical place. A tour of the old buildings and new constructions is really cool, after all, this is the best university in the world!",False,False,"Better than visiting Harvard University is being able to take part in its events and daily life. I love that atmosphere, the people studying, learning and exchanging knowledge. It's a magical place. A tour of the old buildings and new constructions is really cool, after all, this is the best university in the world!","Better visiting Harvard University able take part events daily life. I love atmosphere, people studying, learning exchanging knowledge. It's magical place. A tour old buildings new constructions really cool,, best university world!"
2014-05-01 18:31:42+00:00,Desktop,4,1,la qualità e la storia della più prestigiosa università USA,"Che dire, Boston è la numero 1 in tutto e come tale non poteva che  avere l'università più prestigiosa degli USA. Campus totalmente differente da MIT, molto più english ed elegante. Molto divertente anche di sera.",3,1,5,2014,UTC,it,213,"What can I say, Boston is number 1 in everything and as such could only have the most prestigious university in the USA. Totally different campus from MIT, much more English and elegant. Very fun even in the evening.",False,False,"What can I say, Boston is number 1 in everything and as such could only have the most prestigious university in the USA. Totally different campus from MIT, much more English and elegant. Very fun even in the evening.","What I say, Boston number 1 everything could prestigious university USA. Totally different campus MIT, much English elegant. Very fun even evening."
2014-04-29 16:12:47+00:00,Desktop,4,0,Muy bien cuidado,"Vale la pena caminar x aqui, se encuentra bien cuidado y rodeado de edificios con una linda arquitectura, puedes tomar lindas fotos y relajarte caminando.",1,29,4,2014,UTC,es,154,"It is worth walking here, it is well kept and surrounded by buildings with beautiful architecture, you can take nice pictures and relax walking.",False,False,"It is worth walking here, it is well kept and surrounded by buildings with beautiful architecture, you can take nice pictures and relax walking.","It worth walking, well kept surrounded buildings beautiful architecture, take nice pictures relax walking."
2014-04-29 16:09:14+00:00,Desktop,4,0,lindo campus,"Fuimos con nuestros amigos para tener la oportunidad de conocer esta famosa Universidad, el campus es muy bonito, la arquitectura de los edicificios es Hermosa tambien, sin lugar a dudas una visita que vale la pena hacer.",1,29,4,2014,UTC,es,221,"We went with our friends to have the opportunity to visit this famous University, the campus is very nice, the architecture of the buildings is beautiful too, without a doubt a visit worth doing.",False,False,"We went with our friends to have the opportunity to visit this famous University, the campus is very nice, the architecture of the buildings is beautiful too, without a doubt a visit worth doing.","We went friends opportunity visit famous University, campus nice, architecture buildings beautiful, without doubt visit worth."
2014-04-29 12:27:57+00:00,Desktop,5,0,Um passeio agradável,"A universidade de harvard é tradicionalissima nos EUA e está aberta para visitação o ano todo. Seus jardins são muito bem cuidados e ótimos para um passeio agradável,",1,29,4,2014,UTC,pt,166,"Harvard University is a very traditional university in the USA and is open to visitors all year round. Its gardens are very well-kept and ideal for a pleasant stroll,",False,False,"Harvard University is a very traditional university in the USA and is open to visitors all year round. Its gardens are very well-kept and ideal for a pleasant stroll,","Harvard University traditional university USA open visitors year round. Its gardens well-kept ideal pleasant stroll,"
2014-04-28 13:21:03+00:00,Desktop,5,0,L'università dei sogni,"Quando si parla di università e si cità Harvard, si intende citare la migliore università al mondo, quella da cui escono le menti più brillanti, gli scienziati di domani. Per chi visita Boston credo sia obbligo andare anche a Cambridge per visitare questa università, anche solo per ammirarla da fuori. E poi anche l'edificio, la sede in pratica, è davvero bella e piacevole, sia per chi vi studia che per il turista che la deve soltanto ""ammirare"". Interessante.",0,28,4,2014,UTC,it,463,"When people talk about universities and cite Harvard, they mean to mention the best university in the world, the one from which come the brightest minds, the scientists of tomorrow. For those who visit Boston I think it is a must to also go to Cambridge to visit this university, if only to admire it from the outside. And then also the building, the seat basically, is really beautiful and pleasant, both for those who study there and for the tourist who just has to ""admire"" it. Interesting.",False,False,"When people talk about universities and cite Harvard, they mean to mention the best university in the world, the one from which come the brightest minds, the scientists of tomorrow. For those who visit Boston I think it is a must to also go to Cambridge to visit this university, if only to admire it from the outside. And then also the building, the seat basically, is really beautiful and pleasant, both for those who study there and for the tourist who just has to ""admire"" it. Interesting.","When people talk universities cite Harvard, mean mention best university world, one come brightest minds, scientists tomorrow. For visit Boston I think must also go Cambridge visit university, admire outside. And also building, seat basically, really beautiful pleasant, study tourist`` admire''. Interesting."
2014-04-26 19:04:48+00:00,Desktop,5,4,"Biasa Kampusnya, Luar Biasa Prestasinya","Universitas Harvard sering dipilih sebagai perguruan tinggi peringkat 1 dunia, didirikan pada tahun 1636, jadi sudah berumur 378 tahun.  Harvard dan MIT persisnya berlokasi di kota yang sama, yakni Cambridge (walaupun banyak yang mengira berlokasi di Boston, karena Cambridge merupakan kota kecil berseberangan sungai dengan Boston).  Sebagai universitas tua, tentu banyak bangunan tua yang menarik untuk dilihat di kampus universitas ini.  Jarak antara Harvard dan MIT sangat dekat, berada dalam satu jalur subway (red line), hanya terpisah oleh satu stasiun saja.  Harvard dan MIT merupakan seteru abadi, namun persaingan yang sehat menyebabkan kedua universitas ini sama-sama maju pesat.

Jika anda berharap menemukan gedung-gedung ultra mewah di kampus ini, maka anda akan kecewa, karena gedung-gedung di kampus Harvard merupakan tipikal universitas tua di Amerika Serikat.  Kehebatan Harvard bukan pada fisik gedungnya, tetapi dari apa yang dihasilkan dari kegiatan akademiknya.  Harvard telah melahirkan 47 pemenang Nobel, 48 pemenang Pulitzer, dan 32 kepala negara.

Komposisi mahasiswanya juga sangat berbeda dengan perguruan tinggi di negara berkembang, termasuk Indonesia.  Di Harvard, jumlah mahasiswa S1 (undergraduate) sedikit, sekitar 6.700 orang saja, tetapi mahasiswa S2 dan S3 (graduate) mencapai 14.500 orang.  Ini merupakan salah satu ciri universitas riset. Kalau ingin memahami bagaimana perguruan tinggi seharusnya dikelola, maka Harvard bisa menjadi model yang bagus.",5,26,4,2014,UTC,id,1490,"Harvard University, often voted the world's number one university, was founded in 1636, making it 378 years old.  Harvard and MIT are actually located in the same city, Cambridge (although many people think it's in Boston, as Cambridge is a small town across the river from Boston).  As an old university, there are many interesting old buildings to see on the campus.  The distance between Harvard and MIT is very close, being on the same subway line (red line), separated by only one station.  Harvard and MIT are eternal enemies, but the healthy rivalry has led to both universities progressing rapidly.

If you're expecting to find ultra-luxurious buildings on this campus, then you'll be disappointed, as the buildings on Harvard's campus are typical of older universities in the United States.  Harvard's greatness is not in its physical buildings, but in what it produces from its academic activities.  Harvard has produced 47 Nobel laureates, 48 Pulitzer winners, and 32 heads of state.

The composition of its students is also very different from universities in developing countries, including Indonesia.  At Harvard, the number of undergraduate students is small, around 6,700, but the number of graduate and postgraduate students reaches 14,500.  This is one of the characteristics of a research university. If you want to understand how universities should be managed, Harvard can be a good model.",False,False,"Harvard University, often voted the world's number one university, was founded in 1636, making it 378 years old.  Harvard and MIT are actually located in the same city, Cambridge (although many people think it's in Boston, as Cambridge is a small town across the river from Boston).  As an old university, there are many interesting old buildings to see on the campus.  The distance between Harvard and MIT is very close, being on the same subway line (red line), separated by only one station.  Harvard and MIT are eternal enemies, but the healthy rivalry has led to both universities progressing rapidly.

If you're expecting to find ultra-luxurious buildings on this campus, then you'll be disappointed, as the buildings on Harvard's campus are typical of older universities in the United States.  Harvard's greatness is not in its physical buildings, but in what it produces from its academic activities.  Harvard has produced 47 Nobel laureates, 48 Pulitzer winners, and 32 heads of state.

The composition of its students is also very different from universities in developing countries, including Indonesia.  At Harvard, the number of undergraduate students is small, around 6,700, but the number of graduate and postgraduate students reaches 14,500.  This is one of the characteristics of a research university. If you want to understand how universities should be managed, Harvard can be a good model.","Harvard University, often voted world's number one university, founded 1636, making 378 years old. Harvard MIT actually located city, Cambridge( although many people think's Boston, Cambridge small town across river Boston). As old university, many interesting old buildings see campus. The distance Harvard MIT close, subway line( red line), separated one station. Harvard MIT eternal enemies, healthy rivalry led universities progressing rapidly. If're expecting find ultra-luxurious buildings campus,'ll disappointed, buildings Harvard's campus typical older universities United States. Harvard's greatness physical buildings, produces academic activities. Harvard produced 47 Nobel laureates, 48 Pulitzer winners, 32 heads state. The composition students also different universities developing countries, including Indonesia. At Harvard, number undergraduate students small, around 6,700, number graduate postgraduate students reaches 14,500. This one characteristics research university. If want understand universities managed, Harvard good model."
2014-04-25 12:18:56+00:00,Desktop,5,0,Hahvahd,"Fizemos um passeio guiado pelo campus. Foi muito interessante, cheio de curiosidades. Meus filhos e sobrinha ficaram muito bem impressionados com toda a história e estrutura desta universidade.",4,25,4,2014,UTC,pt,193,"We took a guided tour of the campus. It was very interesting, full of curiosities. My children and niece were very impressed with all the history and structure of this university.",False,False,"We took a guided tour of the campus. It was very interesting, full of curiosities. My children and niece were very impressed with all the history and structure of this university.","We took guided tour campus. It interesting, full curiosities. My children niece impressed history structure university."
2014-04-16 05:06:30+00:00,Desktop,4,2,Boston'a giderseniz görmeden dönmeyin,"Boston'un merkezinden metro ile ulaşım çok kolay, metrodan hemen karşı kaldırımında çıkıyorsunuz ve kimse size birşey sormuyor, elinizi kolunuzu sallaya sallaya kampüse girebiliyorsunuz. Kampüs dediğime bakmayın, girdiğinizde de çok birşey beklemeyin, ortada küçük bir yeşil alan, her turistin mutlaka sol ayağını okşarken fotoğraf çektirdiği John Harvard'ın heykeli ve 4 tarafı kaplayan tuğladan binalar. Kütüphane gibi kimi binalara sadece kartla girilebiliyor ama rahatlıkla girip gezebileceğiniz binalarda var. Çevredeki dükkanlarda satılan hediyeliklerden alabilirsiniz. Kısacası çok birşey olmasa bile bu kadar ünlü bir üniversitenin yakınına gelipte görmemek olmaz.",2,16,4,2014,UTC,tr,672,"It is very easy to get to the campus from the center of Boston by subway, you exit the subway on the opposite sidewalk and no one asks you anything, you can enter the campus as you wish. Don't look at me when I say campus, don't expect much when you enter, there is a small green area in the middle, the statue of John Harvard, which every tourist takes a photo of while stroking his left foot, and the brick buildings covering 4 sides. Some buildings, like the library, are only accessible with a card, but there are other buildings that you can easily enter and visit. You can buy souvenirs sold in the surrounding shops. In short, even if it's not much, you can't come near such a famous university and not see it.",False,False,"It is very easy to get to the campus from the center of Boston by subway, you exit the subway on the opposite sidewalk and no one asks you anything, you can enter the campus as you wish. Don't look at me when I say campus, don't expect much when you enter, there is a small green area in the middle, the statue of John Harvard, which every tourist takes a photo of while stroking his left foot, and the brick buildings covering 4 sides. Some buildings, like the library, are only accessible with a card, but there are other buildings that you can easily enter and visit. You can buy souvenirs sold in the surrounding shops. In short, even if it's not much, you can't come near such a famous university and not see it.","It easy get campus center Boston subway, exit subway opposite sidewalk one asks anything, enter campus wish. Do n't look I say campus, n't expect much enter, small green area middle, statue John Harvard, every tourist takes photo stroking left foot, brick buildings covering 4 sides. Some buildings, like library, accessible card, buildings easily enter visit. You buy souvenirs sold surrounding shops. In short, even's much, ca n't come near famous university see."
2014-04-13 16:13:40+00:00,Desktop,5,1,Linda universidade,Linda universidade para caminhar e conhecê-la. Há a tradicional foto ao lado de John Harvard. Há tours guiados de 1 a 1:30 h. Local bacana para conhecer e tirar fotos.,6,13,4,2014,UTC,pt,167,A beautiful university to walk around and get to know. There's the traditional photo next to John Harvard. There are guided tours lasting from 1 to 1.30 hours. Nice place to visit and take photos.,False,False,A beautiful university to walk around and get to know. There's the traditional photo next to John Harvard. There are guided tours lasting from 1 to 1.30 hours. Nice place to visit and take photos.,A beautiful university walk around get know. There's traditional photo next John Harvard. There guided tours lasting 1 1.30 hours. Nice place visit take photos.
2014-04-10 22:41:04+00:00,Desktop,5,0,Sí vas a Boston no dejes de visitar Harvad,"Vas a pensar que estas dentro de una película, si viste la sociedad de los poetas muertos vas a recordarlo y también vas a pasar delante de todas las fraternidades.",3,10,4,2014,UTC,es,164,"You will think you are inside a movie, if you saw the dead poets society you will remember it and you will also pass in front of all the fraternities.",False,False,"You will think you are inside a movie, if you saw the dead poets society you will remember it and you will also pass in front of all the fraternities.","You think inside movie, saw dead poets society remember also pass front fraternities."
2014-04-04 05:23:04+00:00,Desktop,5,0,博物館と映画館,"定番は、ハーバードヤードを散歩して、ジョン・ハーバード像で写真を撮って、COOPで買い物、だとおもいます。個人的なおすすめは、これらに加え、自然史博物館と映画館です。
映画館（Harvard Film Archive）は、古い名画やアート系映画を毎晩上映しています。特に日本映画が充実していて、黒沢や小津はかなり状態の良いフィルムが残っているそう。
自然史博物館は別項があるので省略します。",4,4,4,2014,UTC,ja,195,"A stroll through Harvard Yard, a picture at the John Harvard statue, and some shopping at COOP are the standard. My personal recommendation is to visit the Natural History Museum and the movie theater in addition to the above.
The movie theater (Harvard Film Archive) shows old classics and art films every night. It has a particularly good selection of Japanese films, with Kurosawa and Ozu remaining in fairly good condition.
The Natural History Museum has a separate section.",False,False,"A stroll through Harvard Yard, a picture at the John Harvard statue, and some shopping at COOP are the standard. My personal recommendation is to visit the Natural History Museum and the movie theater in addition to the above.
The movie theater (Harvard Film Archive) shows old classics and art films every night. It has a particularly good selection of Japanese films, with Kurosawa and Ozu remaining in fairly good condition.
The Natural History Museum has a separate section.","A stroll Harvard Yard, picture John Harvard statue, shopping COOP standard. My personal recommendation visit Natural History Museum movie theater addition. The movie theater( Harvard Film Archive) shows old classics art films every night. It particularly good selection Japanese films, Kurosawa Ozu remaining fairly good condition. The Natural History Museum separate section."
2014-03-31 22:00:39+00:00,Desktop,4,0,生協でぐっつを買いましょう,"世界で最も有名な大学なので一度は行っておきたいところです。
MITと並んでいるので簡単に行くことができるかと思います。
地下鉄で行くのが最も簡単です。
生協でハーバード大学グッツが売っているので是非買われると良いかと思います。",0,31,3,2014,UTC,ja,113,"It is the most famous university in the world and you should visit it at least once.
I think it is easy to get there because it is located alongside MIT.
The subway is the easiest way to get there.
You can buy Harvard University goods at the Co-op.",False,False,"It is the most famous university in the world and you should visit it at least once.
I think it is easy to get there because it is located alongside MIT.
The subway is the easiest way to get there.
You can buy Harvard University goods at the Co-op.",It famous university world visit least. I think easy get located alongside MIT. The subway easiest way get. You buy Harvard University goods Co-op.
2014-03-24 16:23:52+00:00,Desktop,4,0,Uma hora bem gasta,"Tanto Harvard quanto o MIT possuem tours guiados por alunos pelo campus. Ambos são recomendados pois são grandes universidades americanas e são renomadas em todo o mundo.
Os tours levam de 1h a 1h30 apenas e se o grupo de pessoas for pequeno não precisa fazer reserva.",0,24,3,2014,UTC,pt,268,"Both Harvard and MIT have student-led tours of the campus. Both are recommended because they are major American universities and are renowned throughout the world.
The tours take between 1 and 1.5 hours and if you have a small group you don't need to book.",False,False,"Both Harvard and MIT have student-led tours of the campus. Both are recommended because they are major American universities and are renowned throughout the world.
The tours take between 1 and 1.5 hours and if you have a small group you don't need to book.",Both Harvard MIT student-led tours campus. Both recommended major American universities renowned throughout world. The tours take 1 1.5 hours small group n't need book.
2014-03-16 21:56:55+00:00,Mobile,5,1,Maravilhosa até congelada,"Harvard é parada obrigatória para quem vai a Boston. E sob neve os seus jardins ficam mais encantadores ainda. Quem vai à Harvard obrigatóriamente precisa passar a mão no pé de John Harvard para ter sorte e entrar na universidade, ou para seus filhos. ",6,16,3,2014,UTC,pt,252,"Harvard is a must-see for anyone going to Boston. And its gardens are even more enchanting in the snow. Anyone who goes to Harvard is obliged to put their hand on John Harvard's foot if they want to be lucky and get into the university, or for their children.",False,False,"Harvard is a must-see for anyone going to Boston. And its gardens are even more enchanting in the snow. Anyone who goes to Harvard is obliged to put their hand on John Harvard's foot if they want to be lucky and get into the university, or for their children.","Harvard must-see anyone going Boston. And gardens even enchanting snow. Anyone goes Harvard obliged put hand John Harvard's foot want lucky get university, children."
2014-03-14 16:54:11+00:00,Desktop,5,2,Boston = Harvard,"Visiter Harvard n'est pas pour moi visiter un bâtiment, mais bien tout un quartier riche en histoire. En fait, le Campus d'Harvard est une petite ville. À travers les buildings abritant les salle de cours, les -trop belles- résidences des étudiants et la majestueuse bibliothèque, on y retrouve un théâtre, du shopping de qualité (marques populaires ou boutique unique), des pubs et restaurants, des jardins, églises et cimetières, etc.
Un des plus beaux endroits en milieu urbains que j'ai au à visiter.",4,14,3,2014,UTC,fr,504,"For me, a visit to Harvard is not a visit to one building, but to an entire neighborhood rich in history. In fact, the Harvard campus is a small town. In addition to the buildings housing the classrooms, the all-too-beautiful student residences and the majestic library, there's a theater, quality shopping (popular brands or unique boutiques), pubs and restaurants, gardens, churches and cemeteries, and so on.
One of the most beautiful urban places I've ever visited.",False,False,"For me, a visit to Harvard is not a visit to one building, but to an entire neighborhood rich in history. In fact, the Harvard campus is a small town. In addition to the buildings housing the classrooms, the all-too-beautiful student residences and the majestic library, there's a theater, quality shopping (popular brands or unique boutiques), pubs and restaurants, gardens, churches and cemeteries, and so on.
One of the most beautiful urban places I've ever visited.","For, visit Harvard visit one building, entire neighborhood rich history. In fact, Harvard campus small town. In addition buildings housing classrooms, all-too-beautiful student residences majestic library,'s theater, quality shopping( popular brands unique boutiques), pubs restaurants, gardens, churches cemeteries,. One beautiful urban places I've ever visited."
2014-03-10 20:58:26+00:00,Desktop,5,0,Parte de un film ......,"Estuve el Harvard Yard el pasado febrero ...... todo cubierto de nieve,con las ardillas jugueteando .... me parecía estar en un set de filmacion .... es un lugar increíble ...enmarcado por unos edificio fantasticos .... lo mas significativo es que como ya lo hemos visto en tantas películas....nos resulta  familiar .....Lo que nunca imagine es que se pueda acceder tan fácil y libremente,Me parece interesante ir en día de semana,con todo el bullicio del ambiente estudiantil y volver un domingo ..... y disfrutar de la paz de esos jardines ........",0,10,3,2014,UTC,es,550,"I was at Harvard Yard last February ...... all covered with snow, with squirrels frolicking .... I felt like I was on a film set .... is an amazing place ...framed by some fantastic buildings .... the most significant thing is that as we have seen it in so many films.... it is familiar ..... What I never imagined is that you can access so easily and freely, I find it interesting to go on a weekday, with all the bustle of the student environment and return on a Sunday ..... and enjoy the peace of these gardens ........",False,False,"I was at Harvard Yard last February ...... all covered with snow, with squirrels frolicking .... I felt like I was on a film set .... is an amazing place ...framed by some fantastic buildings .... the most significant thing is that as we have seen it in so many films.... it is familiar ..... What I never imagined is that you can access so easily and freely, I find it interesting to go on a weekday, with all the bustle of the student environment and return on a Sunday ..... and enjoy the peace of these gardens ........","I Harvard Yard last February...... covered snow, squirrels frolicking.... I felt like I film set.... amazing place... framed fantastic buildings.... significant thing seen many films.... familiar..... What I never imagined access easily freely, I find interesting go weekday, bustle student environment return Sunday..... enjoy peace gardens........"
2014-03-10 20:46:20+00:00,Desktop,5,1,Increible !!!!!!!!!,"El pasado febrero estuvimos de visita en Boston. Contratamoss una excelente excursión en habla hispana (DON QUIJOTE ) y luego de visitar  la ciudad,nos llevo a Cambridge hicimos una parada en la Universidad de Harvard....para nuestro asombro tuvimos libre acceso a los claustros, .Era domingo  y nos pareció interesante volver al día siguiente con plena actividad estudiantil.Asi lo hicimos..... Nosotros fuimos en auto,pero es muy sencillo también hacerlo en subte.....Fue una experiencia maravillosa que compartimos con nuestros hijos también estudiantes universitarios...se los recomiendo !!!!!.",0,10,3,2014,UTC,es,598,"Last February we visited Boston. We hired an excellent Spanish speaking tour (DON QUIJOTE) and after visiting the city, it took us to Cambridge and we made a stop at Harvard University.... to our amazement we had free access to the cloisters. It was Sunday and we thought it would be interesting to come back the next day with full student activity. So we did it..... We went by car, but it is also very easy to do it by subway..... It was a wonderful experience that we shared with our children who are also university students...I recommend !!!!!.",False,False,"Last February we visited Boston. We hired an excellent Spanish speaking tour (DON QUIJOTE) and after visiting the city, it took us to Cambridge and we made a stop at Harvard University.... to our amazement we had free access to the cloisters. It was Sunday and we thought it would be interesting to come back the next day with full student activity. So we did it..... We went by car, but it is also very easy to do it by subway..... It was a wonderful experience that we shared with our children who are also university students...I recommend !!!!!.","Last February visited Boston. We hired excellent Spanish speaking tour( DON QUIJOTE) visiting city, took us Cambridge made stop Harvard University.... amazement free access cloisters. It Sunday thought would interesting come back next day full student activity. So..... We went car, also easy subway..... It wonderful experience shared children also university students... I recommend!!!!!."
2014-03-07 19:05:23+00:00,Desktop,4,0,Visita muito agradável,Visitamos a Harvard University e foi muito legal ver os estudantes iniciando o período letivo acompanhados de seus pais !,4,7,3,2014,UTC,pt,121,We visited Harvard University and it was really nice to see the students starting their term with their parents!,False,False,We visited Harvard University and it was really nice to see the students starting their term with their parents!,We visited Harvard University really nice see students starting term parents!
2014-03-06 08:32:50+00:00,Desktop,4,1,Medical school,"Per ogni medico e studente una tappa alla mitica università di Harvard e' obbligatoria. 
Alle 10,30 e alle 14 c'è una visita guidata gratuita da parte degli studenti
Molto carino il negozio di souvenirs",3,6,3,2014,UTC,it,202,"For every physician and student, a stop at the legendary Harvard University is a must.
At 10:30 a.m. and 2 p.m. there is a free guided tour by students
Very nice gift store",False,False,"For every physician and student, a stop at the legendary Harvard University is a must.
At 10:30 a.m. and 2 p.m. there is a free guided tour by students
Very nice gift store","For every physician student, stop legendary Harvard University must. At 10:30 a.m. 2 p.m. free guided tour students Very nice gift store"
2014-02-28 09:27:53+00:00,Desktop,4,0,Vale a visita,"Apesar da neve, consegui andar bem pela faculdade e conhecer não só a faculdade, como algumas residências. O refeitório pra calouros parece o do filme do Harry Potter.",4,28,2,2014,UTC,pt,167,"Despite the snow, I managed to get around the college well and see not only the college but also some of the residences. The freshman cafeteria looks like the one in the Harry Potter movie.",False,False,"Despite the snow, I managed to get around the college well and see not only the college but also some of the residences. The freshman cafeteria looks like the one in the Harry Potter movie.","Despite snow, I managed get around college well see college also residences. The freshman cafeteria looks like one Harry Potter movie."
2014-02-18 23:51:37+00:00,Desktop,4,1,Pena a Neve,"Fiz a minha visita em Fevereiro de 2014 e apesar da muita neve consegui dar uma volta pelos meandros das faculdades e residências de Harvard.
Gostaria imenso de ter visitado a Biblioteca, todavia a enorme segurança associada não permite deixar que os não-estudantes tenham acesso ao seu interior.
Por causa da muita neve, não encontrei tantas informações como desejaria.",1,18,2,2014,UTC,pt,370,"I visited in February 2014 and despite the heavy snow I was able to wander around Harvard's faculties and residences.
I would have loved to have visited the Library, but the enormous security associated with it means that non-students can't get inside.
Because of the heavy snow, I didn't find as much information as I would have liked.",False,False,"I visited in February 2014 and despite the heavy snow I was able to wander around Harvard's faculties and residences.
I would have loved to have visited the Library, but the enormous security associated with it means that non-students can't get inside.
Because of the heavy snow, I didn't find as much information as I would have liked.","I visited February 2014 despite heavy snow I able wander around Harvard's faculties residences. I would loved visited Library, enormous security associated means non-students ca n't get inside. Because heavy snow, I n't find much information I would liked."
